Sample ID,LabDate,LakeID,Taxon,LifeStage,SpecimenNumber,Length,Comments,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,2,3.8,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,3,3.9,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,4,4,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,5,3.9,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,6,3.8,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,7,3.8,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,8,3.9,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,9,3.9,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,10,3.6,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,11,3.9,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,12,3.9,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,13,3.7,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,14,4.2,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,15,3.9,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,16,4.1,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,17,4,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,18,3.7,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,19,3.8,,
1130,7/29/2013 0:00,70550,Stictotarsus,Adult,20,4,,
1130,8/12/2013 0:00,70550,Ameletus,,1,5,,
1130,8/12/2013 0:00,70550,Ameletus,,2,5.2,,
1130,8/12/2013 0:00,70550,Ameletus,,3,5.5,,
1130,8/12/2013 0:00,70550,Ameletus,,4,6.2,,
1130,8/12/2013 0:00,70550,Ameletus,,5,5.3,,
1130,8/12/2013 0:00,70550,Ameletus,,6,10.8,,
1130,8/12/2013 0:00,70550,Ameletus,,7,5.4,,
1130,8/12/2013 0:00,70550,Ameletus,,8,4.8,,
1130,8/12/2013 0:00,70550,Ameletus,,9,5,,
1130,8/12/2013 0:00,70550,Chironomidae,,1,1.9,,
1130,8/12/2013 0:00,70550,Chironomidae,,2,1.5,,
1130,8/12/2013 0:00,70550,Chironomidae,,3,1.6,,
1130,8/12/2013 0:00,70550,Chironomidae,,4,1.4,,
1130,8/12/2013 0:00,70550,Chironomidae,,5,4.9,,
1130,8/12/2013 0:00,70550,Chironomidae,,7,8.5,,
1130,8/12/2013 0:00,70550,Chironomidae,,8,1.8,,
1130,8/12/2013 0:00,70550,Chironomidae,,9,5.5,,
1130,8/12/2013 0:00,70550,Chironomidae,,10,1.5,,
1130,8/12/2013 0:00,70550,Chironomidae,,11,1.6,,
1130,8/12/2013 0:00,70550,Chironomidae,,12,1.7,,
1130,8/12/2013 0:00,70550,Chironomidae,,13,1.4,,
1130,8/12/2013 0:00,70550,Chironomidae,,14,1.7,,
1130,8/12/2013 0:00,70550,Chironomidae,,15,1.8,,
1130,8/12/2013 0:00,70550,Chironomidae,,16,1.6,,
1130,8/12/2013 0:00,70550,Chironomidae,,17,1.8,,
1130,8/12/2013 0:00,70550,Chironomidae,,18,1.6,,
1130,8/12/2013 0:00,70550,Chironomidae,,19,5.2,,
1130,8/12/2013 0:00,70550,Chironomidae,,20,6.1,,
1130,8/12/2013 0:00,70550,Desmona,,1,16,,
1130,8/12/2013 0:00,70550,Hydroporini,Larvae/Nymph,1,3.4,,
1130,8/12/2013 0:00,70550,Oligochaeta,,1,8.2,,
1130,8/12/2013 0:00,70550,Oligochaeta,,2,6.6,,
1130,8/12/2013 0:00,70550,Oligochaeta,,3,8.6,,
1130,8/12/2013 0:00,70550,Oligochaeta,,4,9.5,,
1130,8/12/2013 0:00,70550,Oligochaeta,,5,7.9,,
1130,8/12/2013 0:00,70550,Oligochaeta,,7,7.4,,
1130,8/12/2013 0:00,70550,Oligochaeta,,8,6.4,,
1130,8/12/2013 0:00,70550,Oligochaeta,,9,4.3,,
1130,8/12/2013 0:00,70550,Sialis,,1,2.1,,
1130,8/12/2013 0:00,70550,Sialis,,2,2.1,,
1130,8/12/2013 0:00,70550,Sialis,,3,2.8,,
1130,8/12/2013 0:00,70550,Sialis,,4,7.6,,
1130,8/12/2013 0:00,70550,Sialis,,5,8,,
1130,8/12/2013 0:00,70550,Sialis,,6,1.6,,
1130,8/12/2013 0:00,70550,Sialis,,7,2.1,,
1130,8/12/2013 0:00,70550,Sialis,,8,2,,
1130,8/12/2013 0:00,70550,Sialis,,9,1.9,,
1130,8/12/2013 0:00,70550,Sialis,,10,7.6,,
1130,8/12/2013 0:00,70550,Sialis,,11,2.7,,
1130,8/12/2013 0:00,70550,Sialis,,12,3,,
1130,8/12/2013 0:00,70550,Sialis,,13,3,,
1130,8/12/2013 0:00,70550,Sialis,,14,7.4,,
1130,8/12/2013 0:00,70550,Sialis,,15,2.5,,
1130,8/12/2013 0:00,70550,Sialis,,16,2.6,,
1130,8/12/2013 0:00,70550,Sialis,,17,2,,
1130,8/12/2013 0:00,70550,Sialis,,18,2,,
1130,8/12/2013 0:00,70550,Sialis,,19,2.2,,
1130,8/12/2013 0:00,70550,Sialis,,20,2.6,,
1131,7/17/2013 0:00,50183,Agabus,,1,10.4,,
1131,7/17/2013 0:00,50183,Chironomidae,,1,3.3,,
1131,7/17/2013 0:00,50183,Chironomidae,,2,5.5,,
1131,7/17/2013 0:00,50183,Chironomidae,,3,9.4,,
1131,7/17/2013 0:00,50183,Chironomidae,,4,7,,
1131,7/17/2013 0:00,50183,Chironomidae,,5,9.5,,
1131,7/17/2013 0:00,50183,Chironomidae,,6,5,,
1131,7/17/2013 0:00,50183,Chironomidae,,7,5.5,,
1131,7/17/2013 0:00,50183,Chironomidae,,8,6.6,,
1131,7/17/2013 0:00,50183,Chironomidae,,9,6.3,,
1131,7/17/2013 0:00,50183,Chironomidae,,10,7.1,,
1131,7/17/2013 0:00,50183,Chironomidae,,11,5.3,,
1131,7/17/2013 0:00,50183,Chironomidae,,12,5.5,,
1131,7/17/2013 0:00,50183,Chironomidae,,13,4.7,,
1131,7/17/2013 0:00,50183,Chironomidae,,14,7.6,,
1131,7/17/2013 0:00,50183,Chironomidae,,15,7.1,,
1131,7/17/2013 0:00,50183,Corixidae,,1,3.2,,
1131,7/17/2013 0:00,50183,Corixidae,,2,2.3,,
1131,7/17/2013 0:00,50183,Corixidae,,3,2.2,,
1131,7/17/2013 0:00,50183,Corixidae,,4,4.6,,
1131,7/17/2013 0:00,50183,Corixidae,,5,4.2,,
1131,7/17/2013 0:00,50183,Corixidae,,6,5.1,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,1,3.3,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,2,3.4,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,3,3,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,4,1.7,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,5,3,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,6,3.7,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,7,3.2,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,8,2.5,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,9,2.3,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,10,3.3,,
1131,7/17/2013 0:00,50183,Pisidium casertanum,,11,3.4,,
1131,7/17/2013 0:00,50183,Polycentropus,,1,5.2,,
1131,7/17/2013 0:00,50183,Polycentropus,,2,11.6,,
1131,7/17/2013 0:00,50183,Polycentropus,,3,16.1,,
1131,7/17/2013 0:00,50183,Polycentropus,,4,14.5,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,1,3.4,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,2,4,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,3,3.9,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,4,4,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,5,2.6,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,6,3.7,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,7,3.7,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,8,3.5,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,9,3.7,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,10,4.3,,
1131,7/17/2013 0:00,50183,Stictotarsus,Larvae/Nymph,11,3.7,,
1131,7/18/2013 0:00,50183,Acari,,1,0.9,,
1131,7/18/2013 0:00,50183,Acari,,2,0.7,,
1131,7/18/2013 0:00,50183,Acari,,3,1.4,,
1131,7/18/2013 0:00,50183,Acari,,4,1.4,,
1131,7/18/2013 0:00,50183,Acari,,5,1.4,,
1131,7/18/2013 0:00,50183,Acari,,6,1.4,,
1131,7/18/2013 0:00,50183,Acari,,7,1.5,,
1131,7/18/2013 0:00,50183,Acari,,8,0.7,,
1131,7/18/2013 0:00,50183,Acari,,9,0.7,,
1131,7/18/2013 0:00,50183,Acari,,10,1.3,,
1131,7/18/2013 0:00,50183,Acari,,11,1,,
1131,7/18/2013 0:00,50183,Acari,,12,0.9,,
1131,7/18/2013 0:00,50183,Acari,,13,1.3,,
1131,7/18/2013 0:00,50183,Acari,,14,0.7,,
1131,7/18/2013 0:00,50183,Acari,,14,0.7,,
1131,7/18/2013 0:00,50183,Acari,,15,0.6,,
1131,7/18/2013 0:00,50183,Acari,,16,0.7,,
1131,7/18/2013 0:00,50183,Oligochaeta,,1,6.3,,
1131,7/18/2013 0:00,50183,Oligochaeta,,2,2.8,,
1131,7/18/2013 0:00,50183,Oligochaeta,,3,4.1,,
1131,7/18/2013 0:00,50183,Oligochaeta,,4,5.2,,
1131,7/18/2013 0:00,50183,Oligochaeta,,5,8.3,,
1131,7/18/2013 0:00,50183,Oligochaeta,,6,7.5,,
1131,7/18/2013 0:00,50183,Oligochaeta,,7,6.1,,
1131,7/18/2013 0:00,50183,Oligochaeta,,8,5.8,,
1131,7/18/2013 0:00,50183,Oligochaeta,,9,5.1,,
1131,7/18/2013 0:00,50183,Oligochaeta,,10,6.7,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,1,2.4,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,2,2.6,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,3,4.1,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,4,3.7,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,5,2.4,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,6,2.6,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,7,4.4,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,8,5,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,9,4.7,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,10,3.6,,
1129,7/18/2013 0:00,72996,Pisidium casertanum,,11,3.2,,
1131,7/18/2013 0:00,50183,Sialis,,1,2.6,,
1131,7/18/2013 0:00,50183,Sialis,,2,2.2,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,1,3.8,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,2,3.8,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,3,4.1,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,4,4,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,5,3.8,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,6,3.8,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,7,3.8,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,9,3.9,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,10,3.9,,
1131,7/18/2013 0:00,50183,Stictotarsus,Adult,11,3.8,,
1131,7/17/0163 0:00:00,50183,Polycentropus,,2,11.6,,
1131,7/18/0163 0:00:00,50183,Stictotarsus,,8,3.8,,
1132,7/10/2013 0:00,51058,Acari,,1,0.9,,
1132,7/10/2013 0:00,51058,Acari,,2,0.8,,
1132,7/10/2013 0:00,51058,Acari,,2,0.8,,
1132,7/10/2013 0:00,51058,Acari,,3,0.9,,
1132,7/10/2013 0:00,51058,Acari,,4,0.6,,
1132,7/10/2013 0:00,51058,Acari,,5,1.2,,
1132,7/10/2013 0:00,51058,Acari,,6,1,,
1132,7/10/2013 0:00,51058,Acari,,7,0.9,,
1132,7/10/2013 0:00,51058,Hesperophylax,,1,10.6,,
1132,7/10/2013 0:00,51058,Hesperophylax,,2,7.9,,
1132,7/10/2013 0:00,51058,Hesperophylax,,3,8.1,,
1132,7/10/2013 0:00,51058,Hesperophylax,,4,10.7,,
1132,7/10/2013 0:00,51058,Hesperophylax,,5,5.7,,
1132,7/10/2013 0:00,51058,Hesperophylax,,6,9.7,,
1132,7/10/2013 0:00,51058,Hesperophylax,,7,7.3,,
1132,7/10/2013 0:00,51058,Hesperophylax,,8,8.1,,
1132,7/10/2013 0:00,51058,Hesperophylax,,9,7.2,,
1132,7/10/2013 0:00,51058,Hesperophylax,,10,4.4,,
1132,7/10/2013 0:00,51058,Hydroporus,adult,1,3.7,written as Hydroporini Dystiscidae,
1132,7/10/2013 0:00,51058,Hydroporus,adult,2,3.7,written as Hydroporini Dystiscidae,
1132,7/10/2013 0:00,51058,Hydroporus,adult,3,3.5,written as Hydroporini Dystiscidae,
1132,7/10/2013 0:00,51058,Hydroporus,adult,4,4.1,written as Hydroporini Dystiscidae,
1132,7/10/2013 0:00,51058,Hydroporus,adult,5,3.7,written as Hydroporini Dystiscidae,
1132,7/10/2013 0:00,51058,Pisidium casertanum,,1,1.9,,
1132,7/10/2013 0:00,51058,Pisidium casertanum,,2,2.1,,
1132,7/10/2013 0:00,51058,Pisidium casertanum,,3,1.8,,
1132,7/10/2013 0:00,51058,Sialis,,1,3.1,,
1132,7/10/2013 0:00,51058,Sialis,,2,3.5,,
1132,7/16/2013 0:00,51058,Chironomidae,,1,2.9,,
1132,7/16/2013 0:00,51058,Chironomidae,,2,8.4,,
1132,7/16/2013 0:00,51058,Chironomidae,,3,7,,
1132,7/16/2013 0:00,51058,Chironomidae,,4,4.2,,
1132,7/16/2013 0:00,51058,Chironomidae,,5,7,,
1132,7/16/2013 0:00,51058,Chironomidae,,6,7.5,,
1132,7/16/2013 0:00,51058,Chironomidae,,7,6.1,,
1132,7/16/2013 0:00,51058,Chironomidae,,9,4.3,,
1132,7/16/2013 0:00,51058,Chironomidae,,10,6.8,,
1132,7/16/2013 0:00,51058,Chironomidae,,11,5.2,,
1132,7/16/2013 0:00,51058,Chironomidae,,12,6,,
1132,7/16/2013 0:00,51058,Chironomidae,,13,5.9,,
1132,7/16/2013 0:00,51058,Corixidae,,1,5.6,,
1132,7/16/2013 0:00,51058,Corixidae,,2,6,,
1132,7/16/2013 0:00,51058,Corixidae,,3,5.2,,
1132,7/16/2013 0:00,51058,Corixidae,,4,5.9,,
1132,7/16/2013 0:00,51058,Corixidae,,5,3.6,,
1132,7/16/2013 0:00,51058,Corixidae,,6,5.8,,
1132,7/16/2013 0:00,51058,Corixidae,,7,5,,
1132,7/16/2013 0:00,51058,Corixidae,,8,5.4,,
1132,7/16/2013 0:00,51058,Corixidae,,9,4.2,,
1132,7/16/2013 0:00,51058,Corixidae,,10,5.3,,
1132,7/16/2013 0:00,51058,Corixidae,,11,5.1,,
1132,7/16/2013 0:00,51058,Corixidae,,12,5.2,,
1132,7/16/2013 0:00,51058,Corixidae,,13,3.7,,
1132,7/16/2013 0:00,51058,Corixidae,,14,3.9,,
1132,7/16/2013 0:00,51058,Corixidae,,15,5.1,,
1132,7/16/2013 0:00,51058,Corixidae,,15,5.1,,
1132,7/16/2013 0:00,51058,Corixidae,,16,6.5,,
1132,7/16/2013 0:00,51058,Corixidae,,17,3.7,,
1132,7/16/2013 0:00,51058,Corixidae,,18,5.5,,
1132,7/16/2013 0:00,51058,Corixidae,,19,3.6,,
1132,7/16/2013 0:00,51058,Corixidae,,20,4,,
1132,7/16/2013 0:00,51058,Hydroporus,,1,3.1,,
1132,7/16/2013 0:00,51058,Hydroporus,,2,3,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,1,3.8,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,2,3.7,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,3,3.7,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,4,3.6,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,5,3.8,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,6,4.8,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,7,3.8,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,8,4,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,9,3.8,,
1132,7/16/2013 0:00,51058,Stictotarsus,Adult,10,3.7,,
1132,7/17/2013 0:00,51058,Hesperophylax,,1,10.6,,
1132,7/18/2013 0:00,51058,Hesperophylax,,2,7.9,,
1132,7/19/2013 0:00,51058,Hesperophylax,,3,8.1,,
1132,7/20/2013 0:00,51058,Hesperophylax,,4,10.7,,
1132,7/21/2013 0:00,51058,Hesperophylax,,5,5.7,,
1132,7/22/2013 0:00,51058,Hesperophylax,,6,9.7,,
1132,7/23/2013 0:00,51058,Hesperophylax,,7,7.3,,
1132,7/24/2013 0:00,51058,Hesperophylax,,8,8.1,,
1132,7/25/2013 0:00,51058,Hesperophylax,,9,7.2,,
1132,7/26/2013 0:00,51058,Hesperophylax,,10,4.4,,
1132,7/16/2013 0:00,51058,Limnephilus,,1,6.4,,
1132,7/16/2013 0:00,51058,Limnephilus,,2,8.1,,
1132,7/16/2013 0:00,51058,Limnephilus,,3,7.5,,
1132,7/16/2013 0:00,51058,Limnephilus,,4,8.7,,
1132,7/16/2013 0:00,51058,Limnephilus,,5,7.3,,
1132,7/16/2013 0:00,51058,Limnephilus,,6,7.6,,
1132,7/16/2013 0:00,51058,Limnephilus,,7,6.1,,
1132,7/16/2013 0:00,51058,Limnephilus,,8,8.4,,
1132,7/16/2013 0:00,51058,Limnephilus,,9,6.4,,
1132,7/16/2013 0:00,51058,Limnephilus,,10,7.7,,
1132,7/16/2013 0:00,51058,Limnephilus,,11,6.1,,
1132,7/16/2013 0:00,51058,Limnephilus,,12,6.1,,
1132,7/16/2013 0:00,51058,Limnephilus,,13,5.9,,
1132,7/16/2013 0:00,51058,Oligochaeta,,1,13.2,,
1132,7/16/2013 0:00,51058,Oligochaeta,,2,4.6,,
1132,7/16/2013 0:00,51058,Oligochaeta,,3,11.3,,
1132,7/16/2013 0:00,51058,Oligochaeta,,4,6.4,,
1132,7/16/2013 0:00,51058,Oligochaeta,,5,11.1,,
1132,7/16/2013 0:00,51058,Oligochaeta,,6,5.8,,
1132,7/16/2013 0:00,51058,Oligochaeta,,7,6.6,,
1132,7/16/2013 0:00,51058,Oligochaeta,,8,12.6,,
1132,7/16/2013 0:00,51058,Oligochaeta,,9,17,,
1132,7/16/2013 0:00,51058,Oligochaeta,,10,6.5,,
1132,7/16/2013 0:00,51058,Oligochaeta,,11,4.9,,
1132,7/16/2013 0:00,51058,Oligochaeta,,12,5.6,,
1132,7/16/2013 0:00,51058,Oligochaeta,,13,5.6,,
1132,7/16/2013 0:00,51058,Oligochaeta,,14,7.9,,
1132,7/16/2013 0:00,51058,Oligochaeta,,15,4.6,,
1132,7/16/2013 0:00,51058,Oligochaeta,,16,14.8,,
1132,7/16/2013 0:00,51058,Oligochaeta,,17,8.6,,
1132,7/16/2013 0:00,51058,Oligochaeta,,18,4.8,,
1132,7/16/2013 0:00,51058,Oligochaeta,,19,4.9,,
1132,7/16/2013 0:00,51058,Oligochaeta,,20,8.3,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,1,3.6,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,3,3.7,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,4,3.4,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,5,3.5,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,6,3.5,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,7,3.5,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,8,3.5,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,9,3.4,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,10,4,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,11,3.4,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,12,3.7,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,13,3.2,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,14,3.3,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,15,3.2,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,16,3.3,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,17,2,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,18,3.5,,
1132,7/16/2013 0:00,51058,Stictotarsus,Larvae/Nymph,19,3.3,,
1132,7/16/0163 0:00:00,51058,Stictotarsus,Larvae/Nymph,2,3.2,,
1134,6/19/2013 0:00,10223,Ameletus,,1,5.6,,
1134,6/19/2013 0:00,10223,Ameletus,,2,4.5,,
1134,6/19/2013 0:00,10223,Ameletus,,3,4.1,,
1134,6/19/2013 0:00,10223,Ameletus,,4,4.6,,
1134,6/19/2013 0:00,10223,Ameletus,,5,4.9,,
1134,6/19/2013,10223,Ameletus,,6,5.7,,
1134,6/19/2013 0:00,10223,Ameletus,,7,4.3,,
1134,6/19/2013 0:00,10223,Ameletus,,8,4.5,,
1134,6/19/2013 0:00,10223,Ameletus,,9,4.5,,
1134,6/19/2013 0:00,10223,Ameletus,,10,4.4,,
1134,6/19/2013 0:00,10223,Ameletus,,11,5.4,,
1134,6/19/2013 0:00,10223,Ameletus,,12,3.6,,
1134,6/19/2013 0:00,10223,Ameletus,,13,5.2,,
1134,6/19/2013 0:00,10223,Ameletus,,14,4.8,,
1134,6/19/2013 0:00,10223,Ameletus,,15,6.4,,
1134,6/19/2013 0:00,10223,Ameletus,,16,3.7,,
1134,6/19/2013 0:00,10223,Ameletus,,17,4.9,,
1134,6/19/2013 0:00,10223,Ameletus,,18,4,,
1134,6/19/2013 0:00,10223,Ameletus,,19,5.2,,
1134,6/19/2013 0:00,10223,Ameletus,,20,4.4,,
1134,6/19/2013 0:00,10223,Corixidae,,1,3.8,,
1134,6/19/2013 0:00,10223,Corixidae,,2,3.4,,
1134,6/19/2013 0:00,10223,Corixidae,,3,3.6,,
1134,6/19/2013 0:00,10223,Corixidae,,4,5.4,,
1134,6/19/2013 0:00,10223,Corixidae,,5,5.7,,
1134,6/19/2013 0:00,10223,Corixidae,,6,5.6,,
1134,6/19/2013 0:00,10223,Corixidae,,7,4.2,,
1134,6/19/2013 0:00,10223,Corixidae,,8,5.6,,
1134,6/19/2013 0:00,10223,Corixidae,,9,2.7,,
1134,6/19/2013 0:00,10223,Corixidae,,10,3.6,,
1134,6/19/2013 0:00,10223,Corixidae,,11,3.1,,
1134,6/19/2013 0:00,10223,Corixidae,,12,2.7,,
1134,6/19/2013 0:00,10223,Corixidae,,13,2.8,,
1134,6/19/2013 0:00,10223,Corixidae,,13,2.8,,
1134,6/19/2013 0:00,10223,Corixidae,,14,2.8,,
1134,6/19/2013 0:00,10223,Corixidae,,15,2.8,,
1134,6/19/2013 0:00,10223,Corixidae,,16,3,,
1134,6/19/2013 0:00,10223,Corixidae,,17,2.2,,
1134,6/19/2013 0:00,10223,Corixidae,,18,5.3,,
1134,6/19/2013 0:00,10223,Corixidae,,19,5.7,,
1134,6/19/2013 0:00,10223,Corixidae,,20,3.9,,
1134,6/19/2013 0:00,10223,Ecclisomyia,,1,5.8,,
1134,6/19/2013 0:00,10223,Ecclisomyia,,2,6.1,,
1134,6/19/2013 0:00,10223,Polycentropus,,1,9.9,,
1134,6/19/2013 0:00,10223,Psychoglypha,,1,19.5,,
1134,6/26/2013 0:00,10223,Acari,,1,0.9,,
1134,6/26/2013 0:00,10223,Acari,,2,0.9,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,1,3,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,2,2.8,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,3,4.9,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,4,3.2,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,5,3,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,6,4.8,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,7,3.9,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,8,3.1,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,8,3.1,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,9,2.7,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,10,3.2,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,11,4.7,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,12,2.8,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,13,3.8,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,14,4.6,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,15,2.3,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,16,2.5,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,17,4.1,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,18,2.4,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,19,3.6,,
1134,6/26/2013 0:00,10223,Callibaetis ferrugineus,,20,3.5,,
1134,6/26/2013 0:00,10223,Chironomidae,,1,6.3,,
1134,6/26/2013 0:00,10223,Chironomidae,,2,6.1,,
1134,6/26/2013 0:00,10223,Chironomidae,,3,6.8,,
1134,6/26/2013 0:00,10223,Chironomidae,,4,5.4,,
1134,6/26/2013 0:00,10223,Chironomidae,,5,5,,
1134,6/26/2013 0:00,10223,Chironomidae,,6,7.8,,
1134,6/26/2013 0:00,10223,Chironomidae,,7,6.1,,
1134,6/26/2013 0:00,10223,Chironomidae,,8,6.5,,
1134,6/26/2013 0:00,10223,Chironomidae,,9,6.7,,
1134,6/26/2013 0:00,10223,Chironomidae,,9,6.7,,
1134,6/26/2013 0:00,10223,Chironomidae,,10,6,,
1134,6/26/2013 0:00,10223,Chironomidae,,11,5.6,,
1134,6/26/2013 0:00,10223,Chironomidae,,12,5.6,,
1134,6/26/2013 0:00,10223,Pisidium casertanum,,1,3.1,,
1134,6/26/2013 0:00,10223,Pisidium casertanum,,2,2,,
1134,6/26/2013 0:00,10223,Pisidium casertanum,,3,2.6,,
1134,6/26/2013 0:00,10223,Pisidium casertanum,,4,3,,
1134,6/26/2013 0:00,10223,Pisidium casertanum,,5,2.4,,
1134,6/26/2013 0:00,10223,Stictotarsus,Adult,1,3.7,,
1134,6/26/2013 0:00,10223,Stictotarsus,Adult,2,3.6,,
1134,6/26/2013 0:00,10223,Stictotarsus,Adult,3,3.8,,
1134,6/26/2013 0:00,10223,Stictotarsus,Adult,4,4.1,,
1134,6/26/2013 0:00,10223,Stictotarsus,Adult,5,3.8,,
1134,6/26/2013 0:00,10223,Stictotarsus,Adult,6,4.8,,
1134,6/26/2013 0:00,10223,Stictotarsus,Adult,7,3.9,,
