SampleID,LakeID,FrogPopulationType,Actual fish status,Lake Area,Lake Perimeter,Elevation,North UTM,Jurisdiction,Taxon,LifeStage,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3028,70550,Reintroduced,No,47097,835,3200,4200563.803,YOSEMITE,Trichoptera,,4.4,7.8,15.8,15.7,5.2,5.2,7,,,,,,,,,,,,,
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Acari,,0.9,0.9,0.9,0.9,0.8,,,,,,,,,,,,,,,
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Callibaetis ferrugineus,,9,5.6,7,9.5,10.2,8,8,9.2,10,9,7.3,8,6.9,9.7,8.2,8.1,6.4,4.2,9.6,9.3
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Chironomidae,,4.5,4.9,5.5,6.1,4.9,3.4,5.7,,,,,,,,,,,,,
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Corixidae,,2.9,2.8,2.5,3,1.5,2.9,2.8,2.9,1.5,2.8,2.8,3.1,2.9,3,2.8,2.9,3,3,3,3
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Oligochaeta,,3.5,7.6,5.8,3.3,3.3,5.8,,,,,,,,,,,,,,
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Oreodytes,,1.7,,,,,,,,,,,,,,,,,,,
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Pisidium casertanum,,2.4,4.7,2.9,,,,,,,,,,,,,,,,,
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Polycentropus,,16.3,,,,,,,,,,,,,,,,,,,
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Sialis,,12.6,8.4,8.4,8.7,11.5,,,,,,,,,,,,,,,
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Stictotarsus,Instar I,2.3,1.7,1.5,2.3,1.6,2.3,2.3,1.8,1.2,1.5,1.3,1.6,2.2,1.7,1.5,1.5,1.6,1.5,1.5,1.5
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Stictotarsus,Instar II/III,3.9,4.2,3.6,4.4,4,4,2.9,2.2,4,3.8,3.6,2.2,1.9,2.5,2.2,2.3,4.4,2.3,2.2,3.2
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Stictotarsus griseostriatus,Adult,4.8,3.5,5.2,4.1,5,,,,,,,,,,,,,,,
3279,50170,Extinct,Yes,34055,853,3358,4125699.589,SIERRA_NF,Stictotarsus striatellus,Adult,4.1,3.9,4.1,3.8,4,4.1,4,,,,,,,,,,,,,
3286,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Acari,,1.3,,,,,,,,,,,,,,,,,,,
3286,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Agabus,Larvae,4.6,4.4,,,,,,,,,,,,,,,,,,
3286,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Callibaetis ferrugineus,,10.8,9.9,10,9,9.7,9.2,8.6,9.9,9.6,8.5,10,6.3,9,8,,,,,,
3286,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Chironomidae,,6.3,6,7.2,6.7,6.6,5.6,5.3,6,7,5.7,6.5,5.2,5.2,7,6,6.3,6.7,5,7,7.2
3286,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Corixidae,,3,,,,,,,,,,,,,,,,,,,
3286,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Sialis,,5,3.2,3.3,11.4,4.7,10.5,13.5,4,2.8,3.9,13.4,3.3,4.3,4.5,4.7,5.2,3.7,4.7,9,3.6
3286,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Stictotarsus,Adult,3.9,4,3.7,4,4,,,,,,,,,,,,,,,
3286,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Stictotarsus,Larvae,4,2.4,1.2,6.6,2.4,1.8,5.6,2.3,3.7,3.6,1.6,2.3,2.8,2.9,2.4,3.2,2.6,5.5,1.7,5.1
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Acari,,1.4,1.3,1.3,1.4,0.8,0.8,1.2,1.3,1.6,1.5,1.5,1.3,1.4,1.6,0.8,1.1,1.5,,,
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Chironomidae,,6.7,,,4.9,8,6.6,7.7,6.1,6.9,5.9,7.8,6.4,5.7,5.7,4.1,6.9,7.7,6.7,5.8,6.6
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Chironomidae,Pupae,,3.8,3.7,,,,,,,,,,,,,,,,,
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Desmona,,12.3,,,,,,,,,,,,,,,,,,,
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Hesperophylax,,14.8,12.7,14.1,,,,,,,,,,,,,,,,,
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Oligochaeta,,7.8,7.3,13.3,10.3,11.8,7.8,10.7,6.5,10.7,9.5,7.4,11.8,6.8,12.8,12.1,8.8,7.6,,,
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Pisidium casertanum,,3.5,1.9,1.8,2.5,3.3,2,3.6,2.4,1.8,4.4,3.5,3.7,1.9,2.1,4.1,3.6,1.8,3.8,2.2,3.8
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Polycentropus,,10.6,9,14.5,16.5,,,,,,,,,,,,,,,,
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Sialis,,3.1,,,,,,,,,,,,,,,,,,,
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Stictotarsus,Instar I,1.8,1.3,2.1,1.9,2.1,1.3,1.5,1.7,,,,,,,,,,,,
3287,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Stictotarsus,Instar II/III,2.4,3.6,3.1,2.5,2.6,2.1,3.8,2.4,,,,,,,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Acari,,1.1,1.1,,,,,,,,,,,,,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Callibaetis ferrugineus,,9.1,8.3,8.1,8,8.3,9.1,8.6,7.2,8.1,7.2,7.9,8,9.8,7.9,9.8,8,8.7,9.1,7.8,5.6
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Chironomidae,,6.5,6.5,6.7,6.6,6,6.7,6.7,6.9,5,6.7,5.7,6.1,6,,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Corixidae,,3.2,3.4,1.9,2.5,1.6,3.1,2.9,2.4,3,3,2.2,3.1,2.3,2.6,2.9,2.3,4.3,2.9,3,3.1
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Dicosmoecus,,16.7,,,,,,,,,,,,,,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Oligochaeta,,5.2,14.3,6.2,,,,,,,,,,,,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Pisidium casertanum,,1.7,2,3,,,,,,,,,,,,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Polycentropus,,15.3,6.3,9,8.4,9.4,6.1,6.5,10.5,7.9,14.7,9,6.7,6,5.5,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Sanfillipodytes,Larvae/Nymph,2.4,2.9,2.1,2.4,2.5,2.2,,,,,,,,,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Sialis,,7.6,,,,,,,,,,,,,,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Stictotarsus,Adult,3.8,3.5,3.6,,,,,,,,,,,,,,,,,
3308,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Stictotarsus,Larvae/Nymph,1.7,1.8,2.2,1.7,1.9,1.9,1.4,2.2,2.3,3.1,1.9,1.6,1.3,2.1,1.4,2.1,2.3,2.2,1.9,1.4
3312,10100,Extant,No,25974,657,3298,4109665.378,KINGS_CANYON,Ameletus,,5.1,5.2,5.8,4.6,6.7,5.5,7.1,6.7,8.1,5.3,6.2,7.4,3.8,4.1,6.1,5.8,5.2,4.2,2.4,5.5
3312,10100,Extant,No,25974,657,3298,4109665.378,KINGS_CANYON,Chironomidae,,6.6,6.9,7.9,3.9,6.9,6,6.1,5.1,6.1,7.8,6.8,8.7,4,6.3,7.1,6.9,5.5,7,8,7.6
3312,10100,Extant,No,25974,657,3298,4109665.378,KINGS_CANYON,Hirudinea,,5.5,4.5,6.7,,,,,,,,,,,,,,,,,
3312,10100,Extant,No,25974,657,3298,4109665.378,KINGS_CANYON,Oligochaeta,,12,11.5,3.3,,,,,,,,,,,,,,,,,
3312,10100,Extant,No,25974,657,3298,4109665.378,KINGS_CANYON,Pisidium casertanum,,3.8,2,1.7,1.8,1.7,1.8,4.2,2,2,1.9,1.9,1.7,1.9,1.8,3.1,3.6,4.1,2.1,1.8,1.4
3312,10100,Extant,No,25974,657,3298,4109665.378,KINGS_CANYON,Sialis,,13.1,4.7,3.2,3,12.5,7.1,10,7.5,4.5,,,,,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Acari,,1.3,0.9,0.9,1.4,0.7,0.9,0.9,0.9,1,1.1,1.1,0.7,0.8,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Ameletus,,5.5,10.4,6.5,8.8,9.6,8.8,9.9,9.4,6,7.3,,,,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Callibaetis ferrugineus,,9.5,11.8,10.5,9.3,,,,,,,,,,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Chironomidae,,6.3,7.5,5.5,8.1,4.4,6,6.1,6.4,5.6,7.6,,7.4,7,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Chironomidae,Pupae,,,,,,,,,,,3.3,,,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Corixidae,,3.2,3,2.2,1.6,2.2,,,,,,,,,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Oligochaeta,,4.9,5.3,4.7,4.6,3.7,4.8,8.9,6.6,6,8.4,5.7,5.5,2.4,3.8,5.4,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Pisidium casertanum,,2.3,3.3,2.6,3.7,2.6,1.6,1.8,2.5,2.7,2.1,1.9,2.5,2.7,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Sanfillipodytes,,2.7,2.7,,,,,,,,,,,,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Sialis,,8.2,5.6,4.2,7.6,,,,,,,,,,,,,,,,
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Stictotarsus,Larvae,4.6,2.8,2.4,1.6,2.3,3.1,2.2,4.5,2.6,3,1.5,1.9,1.7,2.2,2.4,2.1,2.1,2.4,1.6,1.9
3315,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Stictotarsus striatellus,Adult,3.6,3.7,4.2,,,,,,,,,,,,,,,,,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Acari,,1,,,,,,,,,,,,,,,,,,,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Agabus,,8.2,6.5,3.6,3.9,2.9,3.2,,,,,,,,,,,,,,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Ameletus,,8.1,8.5,10.9,7.5,,,,,,,,,,,,,,,,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Callibaetis ferrugineus,,4.4,3.6,3.3,3.1,3.9,3.2,3.6,4.4,3.7,3.3,3.4,4.9,3.5,4,3.9,3.6,4.2,4.4,4,2.8
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Chironomidae,,7.1,6.3,4.8,7.4,6.6,5.4,6,4.4,6.4,6.5,5,6,6.3,6.5,6.1,5.9,6,6.8,6.9,5.9
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Corixidae,,4.7,,,,,,,,,,,,,,,,,,,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Ecclisomyia,,6.7,,,,,,,,,,,,,,,,,,,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Hydroporus,Larvae/Nymph,4.6,5.5,4.5,,,,,,,,,,,,,,,,,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Oligochaeta,,7,11.8,7.7,8.8,12.4,13.5,8.9,,,,,,,,,,,,,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Pisidium casertanum,,1.8,1.8,1.8,1.6,1.7,1.8,1.7,1.9,1.9,1.2,1.4,2,1.5,,,,,,,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Sialis,,6.3,10.8,2.5,6.6,2.3,7.5,4.9,2.4,7.5,3.2,3.2,2.8,3.8,3.1,4.3,2.5,2.8,3.7,2.2,
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Stictotarsus,Adult,3.65,4.7,3.8,4.1,3.9,3.9,3.7,3.9,3.8,3.8,3.7,3.9,3.7,3.9,3.7,3.8,3.9,4,3.9,3.8
8119,10222,Declining,No,10568,441,3554,4105612.933,KINGS_CANYON,Stictotarsus,Larvae/Nymph,2.2,2.5,2.4,3,2.4,2.8,4.2,2.6,2.3,3.9,2.4,2.1,4.2,2.4,2.6,2.1,3.5,3.2,3.8,4.4
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Acari,,1.3,1.4,1,1.1,,,,,,,,,,,,,,,,
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Callibaetis ferrugineus,,4.3,3.8,5.6,3.8,7.2,4.7,3.9,4.1,4.3,5.9,4.6,4.2,4.4,3.4,4.7,3.5,5.5,3.6,4.8,3.9
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Chironomidae,,5.4,6.3,1.6,1.5,4.3,5.3,3.2,3.1,11.5,5.6,1.7,1.2,1.6,6.5,6.2,6.5,3.4,5.9,5.9,5.4
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Corixidae,,4.2,3.3,3.2,4.1,4.2,3.4,5.5,3.5,3.3,3.4,3.2,3.5,3.2,4.3,4.4,3.9,3.2,4.3,4,3.3
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Ecclisomyia,,5.3,7,6,6.3,6.5,8.6,5.5,7,6.6,6.9,,,,,,,,,,
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Oligochaeta,,229.45,,,,,,,,,,,,,,,,,,,
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Pisidium casertanum,,3.6,3.4,2.8,2.9,3.9,3.4,4.3,2.4,1.7,3.9,2.8,2.5,3.8,1.8,2.5,2.7,2.4,3.2,2.7,3.1
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Polycentropus,,10.8,12.7,,,,,,,,,,,,,,,,,,
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Sialis,,2.6,3,3.9,3.5,3.6,7,7.1,10.5,5,2.7,6,6,16.1,5.8,5.6,7.5,7,7.2,5.5,11.1
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Stictotarsus,Larvae/Nymph,6.4,3.6,4.2,4.1,4,3.5,4.3,6.3,6.1,4.3,2.8,3.9,4,2.1,2,5.2,5.7,2.2,3.5,3.8
8132,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,stictotarsus striatellus,Adult,3.9,3.7,3.7,3.8,3.8,3.7,3.8,3.9,3.5,4,4,3.8,3.8,4.1,3.6,3.7,3.7,3.6,3.9,3.5
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Agabus,Larvae/Nymph,3.3,,,,,,,,,,,,,,,,,,,
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Chironomidae,,7.5,6.3,8.4,5.4,4.9,7.2,8,7.5,5.5,5.9,6.3,6.6,5.5,6.8,5.1,3.2,7.5,6.3,7.2,6
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Desmona,,7.5,,,,,,,,,,,,,,,,,,,
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Diptera,Pupae,4.8,3,3.7,4,3.8,,,,,,,,,,,,,,,
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Oligochaeta,,7.9,4.3,3,10.8,8.6,6.2,11.6,2.8,5.5,5.2,1.8,1.9,5.8,,,,,,,
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Pisidium casertanum,,4.1,2.3,3.3,3.6,3.6,3.1,2.5,2.6,2.9,1.5,2.5,3.2,2.6,2.8,4,2.2,3.2,3.4,3.5,2.9
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Polycentropus,,9.5,6.3,2.3,5.9,8.7,8.8,11.6,13.5,4.8,5.5,11.5,,,,,,,,,
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Sialis,,9.6,2.7,2.7,11.7,13.8,11.4,8.5,3.2,,,,,,,,,,,,
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Stictotarsus,Larvae/Nymph,4,2.4,2.9,2.4,5.2,4.9,3.8,3.3,4.2,3.9,3.8,2.2,6.2,1.6,2.6,2.8,2.1,3.9,4.8,2.4
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,stictotarsus griseostriatus,Adult,4.8,,,,,,,,,,,,,,,,,,,
8145,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,stictotarsus striatellus,Adult,3.6,3.6,3.8,3.8,,,,,,,,,,,,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Acari,,1.4,0.5,,,,,,,,,,,,,,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Callibaetis ferrugineus,,8.6,9.2,7.5,2.5,2,8.3,8,8.7,,,,,,,,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Chironomidae,,13.8,5.9,7.4,6.8,6.5,2,6.4,5.8,6.2,6.3,5.1,8.1,6.8,0.5,0.5,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Corixidae,,3,3.2,3.6,3,3.1,3.4,3,2.9,2.2,3,3.1,3,2.9,2.2,4.1,3,2.1,3.3,3.2,2.2
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Diptera,Pupae,5.1,3.7,,,,,,,,,,,,,,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Oligochaeta,,1.1,2.1,3.6,2.5,1.6,12.3,8.6,4.9,2.5,,,,,,,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Pisidium casertanum,,3,2.9,2.9,2.5,2.4,2.7,1.6,3.7,3,,,,,,,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Polycentropus,,10.8,17,10.9,15.1,12.8,14.9,11.1,,,,,,,,,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Psychoglypha,,13.3,,,,,,,,,,,,,,,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Sialis,,6.6,5.7,3.9,3.2,4,3.6,5.5,5,5,10.6,5.5,5,3.2,3,3.2,,,,,
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Stictotarsus,Larvae/Nymph,2.2,2.4,3.5,2.7,1.6,2.2,4,3,3.5,3.7,4.4,3,2.4,3.2,3.1,1.6,4.6,4.9,3.3,1.7
8249,10225,Declining,No,28515,1057,3493,4104767.651,KINGS_CANYON,Stictotarsus striatellus,Adult,3.7,3.6,3.8,3.8,3.9,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Acari,,0.8,1.5,1.3,1,0.9,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Agabus,Larvae/Nymph,3,5.5,,,,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Agabus tristus,Adult,10.4,,,,,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Ameletus,,12,10.5,7,10.3,9.6,8.8,7.1,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Chironomidae,,7.1,7.4,7.6,3.4,8.7,7.1,7.6,2.7,6.5,7.2,8.3,8.2,6.8,5,6.5,7.5,7.4,7.4,7,7
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Chironomidae,Pupae,5.7,4.3,,,,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Corixidae,,3.1,2.2,2.3,2.2,2.7,3,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Leeches,,5,,,,,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Limnephilus,,2.9,2.4,,,,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Oligochaeta,,4.9,,,,,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Oreodytes,,4,,,,,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Pisidium casertanum,,3.7,2.6,3.7,3.1,3.6,3.1,2.7,4.3,3.3,3,2.2,4,2.9,2,3,2.8,1.7,2.6,2.5,3.6
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Sanfillipodytes,Adult,3.4,,,,,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Sialis,,2.1,,,,,,,,,,,,,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Stictotarsus,Instar I,1.6,2.7,1.3,1.3,1.2,1.2,1.3,1.6,1.7,2.1,2,2.1,1.7,,,,,,,
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Stictotarsus,Instar II/III,4,2.1,2.7,3.3,3.2,3,2.1,2.8,3.1,4.5,3.4,4.5,2.5,3.2,2.6,2.1,3.2,3.2,4.1,2.4
8250,10102,Extant,Yes,15183,579,3213,4108815.193,KINGS_CANYON,Stictotarsus griseostriatus,,3.8,3.9,3.7,3.9,3.9,3.7,3.7,3.6,3.6,3.6,,,,,,,,,,
8256,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Acari,,0.8,0.9,1.1,1.2,0.8,1.3,1.1,1,0.9,0.9,1.1,1.1,0.8,1,,,,,,
8256,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Callibaetis ferrugineus,,5,3.6,3.1,3,3,2.4,3.4,2.2,3.4,3.2,2.2,3.1,2.2,2.7,2.3,2.1,2.4,2.5,2.6,
8256,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Chironomidae,,6.6,5.6,3.8,6.4,6.2,6,5.4,3.3,6.6,6.5,5.3,5,5.9,,,,,,,
8256,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Corixidae,,5.5,3.5,2.8,5.4,3.7,3.8,5.1,2.8,4,2.9,5.6,3.9,2.7,2.7,2.6,2.6,5.3,,,
8256,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Oligochaeta,,1.2,2,1.3,2.1,3,5.4,3.1,2.9,1,4,2.2,1.9,2,2,4.1,,,,,
8256,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Pisidium casertanum,,1.6,1.7,,,,,,,,,,,,,,,,,,
8256,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Sialis,,2.9,4.3,4.9,3.1,,,,,,,,,,,,,,,,
8256,10223,Declining,Yes,40331,935,3495,4105232.707,KINGS_CANYON,Stictotarsus,Larvae/Nymph,2.1,2.3,3.4,3.8,2.4,3.4,3.2,2.2,3.1,3,3.2,3.6,3.7,2.4,3.8,2.2,3.9,2.6,2.8,3.9
8259,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Acari,,1.5,1.5,1.6,1.5,1.3,1.3,0.6,,,,,,,,,,,,,
8259,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Chironomidae,,4.9,5.3,14.9,6.4,6.9,6.5,5.6,8.4,5.4,4.4,3.5,4.4,5.7,5.8,5.8,6.1,6.3,5.7,6,7.2
8259,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Desmona,,13,,,,,,,,,,,,,,,,,,,
8259,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Diptera,Pupae,3.9,,,,,,,,,,,,,,,,,,,
8259,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Polycentropus,,7.1,,,,,,,,,,,,,,,,,,,
8259,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Stictotarsus griseostriatus,Adult,3.9,3.9,3.6,,,,,,,,,,,,,,,,,
8259,50183,Declining,Yes,30659,833,3583,4124855.769,SIERRA_NF,Stictotarsus striatellus,Adult,3.7,3.8,3.7,,,,,,,,,,,,,,,,,
8260,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Chironomidae,,6.5,4.9,6,,,,,,,,,,,,,,,,,
8260,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Desmona,,12.3,,,,,,,,,,,,,,,,,,,
8260,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Hesperophylax,,18.1,,,,,,,,,,,,,,,,,,,
8260,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Oligochaeta,,3.5,3.3,,,,,,,,,,,,,,,,,,
8260,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Pisidium casertanum,,3.6,,,,,,,,,,,,,,,,,,,
8260,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Polycentropus,,16.5,15.6,14.6,14.7,16.5,2.9,,,,,,,,,,,,,,
8260,51058,Declining,No,14161,515,3529,4123367.684,SIERRA_NF,Stictotarsus,Larvae/Nymph,3.6,3.5,1.7,2,,,,,,,,,,,,,,,,
8262,10206,Declining,No,29262,762,3388,4103660.683,KINGS_CANYON,Acari,,1.1,1,1,0.9,0.9,,,,,,,,,,,,,,,
